id,sale_price,lot_area,overall_qual,overall_cond,year_built,year_remod_add,mas_vnr_area,bsmt_fin_sf1,bsmt_fin_sf2,bsmt_unf_sf,total_bsmt_sf,first_flr_sf,second_flr_sf,gr_liv_area,bedroom_abvgr,kitchen_abvgr,tot_rms_abvgrd,fireplaces,garage_cars,garage_area,wood_deck_sf,open_porch_sf,neighborhood,bldg_type,house_style,roof_style,exterior_1st,foundation,heating,central_air,electrical,sale_type,sale_condition
124,298184,11714,7,9,1952,1969,114.0,263,12,270,545,1042,41,1083,5,2,11,0,4,226.0,10.0,36.0,NridgHt,1Fam,2.5Unf,Gable,BrkFace,CBlock,GasA,Y,FuseA,COD,Normal
125,261781,13510,4,10,1953,1981,78.0,177,29,252,458,832,376,1208,2,1,9,0,1,143.0,,43.0,NridgHt,1Fam,1Story,Gable,HdBoard,CBlock,GasA,Y,FuseP,WD,Normal
126,354065,17563,8,8,1960,2009,,75,73,32,180,849,342,1191,5,3,6,1,2,116.0,1.0,48.0,CollgCr,1Fam,1Story,Gable,VinylSd,PConc,GasA,Y,SBrkr,ConLD,Normal
127,446491,7402,5,8,1891,1999,27.0,317,15,121,453,1431,1484,2915,2,3,6,0,2,398.0,222.0,1.0,Sawyer,TwnhsE,2Story,Hip,VinylSd,CBlock,GasA,Y,SBrkr,COD,Normal
128,416876,23322,10,4,2007,1976,48.0,347,18,1225,1590,921,297,1218,6,2,10,1,1,1120.0,253.0,4.0,NWAmes,1Fam,1Story,Gable,VinylSd,CBlock,GasA,Y,SBrkr,WD,Normal
129,409586,19104,9,5,1949,1974,29.0,346,45,46,437,1348,483,1831,2,3,6,1,4,304.0,132.0,52.0,BrkSide,1Fam,2.5Fin,Gable,BrkFace,PConc,GasA,Y,SBrkr,New,Normal
130,387684,19131,10,4,1920,2001,14.0,8,13,145,166,1376,93,1469,1,2,3,1,1,852.0,62.0,,Somerst,1Fam,1.5Fin,Gable,HdBoard,PConc,GasA,Y,SBrkr,WD,Abnorml
131,271517,16634,5,9,1938,2017,56.0,688,43,14,745,710,124,834,6,3,11,0,3,5.0,29.0,2.0,OldTown,Twnhs,1Story,Gable,MetalSd,PConc,GasA,Y,,WD,Normal
132,296803,13491,1,2,1968,1970,103.0,123,24,64,211,1119,746,1865,6,3,5,2,3,553.0,136.0,17.0,OldTown,1Fam,SFoyer,Gable,HdBoard,CBlock,GasA,Y,SBrkr,WD,Normal
133,372516,18702,9,8,1903,1967,23.0,408,1,480,889,649,422,1071,2,1,3,1,2,672.0,268.0,6.0,Gilbert,Duplex,SFoyer,Gambrel,CemntBd,PConc,GasA,Y,SBrkr,WD,Partial
134,338458,17960,5,2,1959,1988,92.0,427,25,182,634,1458,319,1777,3,1,11,2,0,348.0,17.0,124.0,NAmes,1Fam,1Story,Gable,VinylSd,CBlock,GasA,Y,SBrkr,WD,Normal
135,353894,11192,6,1,2013,1964,28.0,315,125,240,680,950,87,1037,2,2,7,1,0,951.0,62.0,11.0,BrkSide,1Fam,2Story,Gable,VinylSd,BrkTil,GasA,Y,SBrkr,New,Normal
136,273827,10028,4,10,2011,2002,25.0,150,17,68,235,936,359,1295,2,1,11,2,2,311.0,37.0,7.0,NWAmes,1Fam,1Story,Gable,MetalSd,Wood,GasA,Y,SBrkr,WD,Normal
137,326266,14057,6,3,1971,1987,1.0,281,19,458,758,692,653,1345,4,2,5,0,2,96.0,44.0,49.0,Gilbert,1Fam,1Story,Gable,HdBoard,PConc,GasA,Y,SBrkr,WD,Abnorml
138,301956,28984,8,9,1971,1997,59.0,12,3,556,571,748,78,826,4,1,8,0,2,85.0,52.0,36.0,NWAmes,Twnhs,2Story,Hip,CemntBd,CBlock,GasA,Y,,WD,Normal
139,256341,7190,3,3,1960,2001,82.0,430,47,79,556,960,367,1327,1,2,9,1,2,284.0,303.0,42.0,OldTown,TwnhsE,1Story,Gable,VinylSd,BrkTil,GasA,Y,FuseA,ConLD,Normal
140,290635,6413,5,9,1950,1977,54.0,31,94,18,143,922,150,1072,1,3,7,0,3,829.0,29.0,28.0,BrkSide,1Fam,1.5Fin,Flat,VinylSd,Wood,GasA,Y,SBrkr,WD,Normal
141,175825,14506,2,7,1944,1965,8.0,151,21,33,205,799,37,836,3,2,10,0,2,26.0,67.0,31.0,OldTown,1Fam,SLvl,Gable,MetalSd,PConc,GasA,Y,SBrkr,WD,Normal
142,290401,13704,2,10,1931,1965,5.0,32,13,428,473,1168,432,1600,4,1,8,0,1,324.0,302.0,75.0,BrkSide,1Fam,1Story,Mansard,HdBoard,PConc,GasA,Y,SBrkr,Oth,Normal
143,310472,14569,7,1,1909,1984,42.0,544,156,58,758,897,54,951,5,2,8,1,3,,64.0,12.0,NridgHt,1Fam,1Story,Gable,BrkFace,CBlock,GasA,N,FuseP,New,Normal
144,322780,15092,10,10,1978,1966,25.0,239,68,272,579,663,87,750,1,1,9,0,2,42.0,199.0,25.0,NridgHt,1Fam,1Story,Gable,VinylSd,PConc,GasA,Y,FuseA,WD,Normal
145,399559,11948,10,5,1977,2001,28.0,352,41,66,459,1114,458,1572,1,3,10,2,2,43.0,6.0,158.0,Edwards,1Fam,SLvl,Gable,HdBoard,BrkTil,GasA,Y,SBrkr,New,Normal
146,339604,28139,10,9,1921,1961,171.0,344,18,74,436,634,406,1040,4,1,4,0,3,159.0,305.0,10.0,Sawyer,1Fam,2Story,Gable,CemntBd,PConc,GasA,Y,FuseP,WD,Normal
147,226843,6000,6,3,2018,1997,64.0,552,12,1,565,504,87,591,4,3,9,1,3,112.0,20.0,17.0,CollgCr,1Fam,2Story,Gable,VinylSd,PConc,GasA,Y,SBrkr,WD,Normal
148,313205,8828,4,9,1906,1971,26.0,42,62,154,258,924,848,1772,3,3,11,1,3,77.0,390.0,10.0,NAmes,1Fam,2Story,Gable,Wd Sdng,PConc,GasA,Y,SBrkr,WD,Normal
149,235764,12687,5,5,1951,1998,0.0,323,36,37,396,659,72,731,4,1,3,0,1,77.0,19.0,1.0,NAmes,1Fam,1Story,Gable,VinylSd,PConc,GasA,Y,SBrkr,WD,Normal
150,318626,5874,1,9,1897,2001,1.0,256,36,200,492,947,1516,2463,2,3,3,0,2,49.0,58.0,15.0,CollgCr,1Fam,1Story,Gambrel,MetalSd,CBlock,GasA,Y,SBrkr,WD,Normal
151,359427,12235,7,10,1956,1950,57.0,9,3,364,376,1147,401,1548,6,1,9,0,1,330.0,36.0,2.0,Gilbert,1Fam,1Story,Hip,VinylSd,CBlock,GasA,Y,SBrkr,WD,Normal
152,334459,30660,8,6,1924,2015,90.0,67,35,183,285,1206,149,1355,5,2,7,5,4,407.0,56.0,8.0,Sawyer,1Fam,2Story,Hip,Wd Sdng,PConc,GasA,Y,SBrkr,New,Abnorml
153,363519,13499,9,9,1994,2013,61.0,93,86,488,667,1042,41,1083,6,3,3,1,2,424.0,28.0,22.0,OldTown,1Fam,2Story,Gable,MetalSd,PConc,GasA,N,FuseA,WD,Normal
154,308333,14993,8,7,1966,1957,26.0,22,146,541,709,603,115,718,2,2,3,0,1,266.0,336.0,1.0,Gilbert,1Fam,1Story,Gable,Wd Sdng,Wood,GasA,Y,SBrkr,WD,Normal
155,299459,7114,5,7,2019,1974,1.0,131,5,477,613,723,64,787,2,2,4,2,3,1069.0,36.0,69.0,Sawyer,TwnhsE,1Story,Gable,MetalSd,PConc,GasA,Y,SBrkr,WD,Abnorml
156,299423,9816,3,8,1971,2015,171.0,8,49,1104,1161,899,291,1190,6,1,11,1,4,743.0,105.0,79.0,NWAmes,1Fam,2Story,Gable,Wd Sdng,CBlock,GasA,Y,SBrkr,WD,Normal
157,387275,11074,10,7,1901,2019,214.0,241,42,108,391,901,132,1033,2,1,5,2,2,1106.0,14.0,26.0,Sawyer,1Fam,1Story,Gable,BrkFace,PConc,GasA,Y,SBrkr,WD,Normal
158,320288,11397,9,9,1971,2000,39.0,71,110,84,265,676,104,780,1,3,11,2,1,172.0,173.0,208.0,NridgHt,1Fam,1Story,Hip,VinylSd,PConc,GasA,Y,FuseP,WD,Normal
159,304062,25357,6,9,1956,2002,3.0,101,69,376,546,781,424,1205,6,1,8,1,2,735.0,78.0,56.0,Edwards,1Fam,1Story,Gable,Wd Sdng,PConc,GasA,Y,SBrkr,ConLw,Normal
160,337185,17656,5,6,1904,1964,38.0,723,167,361,1251,1144,78,1222,2,2,8,0,3,,388.0,68.0,OldTown,1Fam,1Story,Gable,Wd Sdng,CBlock,GasA,Y,SBrkr,WD,Normal
161,269266,7663,3,7,1987,1999,,209,160,285,654,1044,265,1309,1,2,9,1,2,145.0,55.0,10.0,NridgHt,1Fam,2Story,Gable,VinylSd,BrkTil,GasA,Y,SBrkr,WD,Normal
162,240481,15112,6,2,2014,1987,56.0,94,12,1,107,818,64,882,4,2,10,1,1,39.0,21.0,90.0,NAmes,1Fam,1Story,Gable,MetalSd,PConc,GasA,Y,SBrkr,WD,Normal
163,304981,17138,3,9,1988,1989,63.0,273,64,324,661,1222,376,1598,5,3,5,1,1,401.0,42.0,145.0,NridgHt,1Fam,SLvl,Gable,VinylSd,BrkTil,GasA,Y,FuseF,WD,Normal
164,344679,23625,10,1,2013,2015,4.0,67,37,1080,1184,603,294,897,5,1,10,1,3,51.0,133.0,13.0,Gilbert,1Fam,1Story,Gable,MetalSd,CBlock,GasA,N,SBrkr,WD,Normal
165,342445,29444,6,1,1903,1988,5.0,23,12,162,197,1149,480,1629,2,2,8,2,2,121.0,107.0,57.0,OldTown,1Fam,2Story,Hip,VinylSd,PConc,GasA,N,SBrkr,New,Normal
166,274462,8042,4,3,1898,1966,6.0,6,10,1371,1387,1102,21,1123,5,3,8,0,2,242.0,150.0,68.0,OldTown,1Fam,SLvl,Hip,BrkFace,PConc,GasA,Y,SBrkr,New,Normal
167,275083,8906,2,6,1962,1956,,908,4,176,1088,1123,70,1193,1,1,5,0,2,398.0,7.0,18.0,CollgCr,1Fam,1Story,Gable,MetalSd,BrkTil,GasA,Y,SBrkr,WD,Normal
168,357882,7123,8,5,1994,1988,37.0,386,79,60,525,981,50,1031,4,1,8,0,2,912.0,86.0,32.0,NAmes,1Fam,1Story,Gambrel,VinylSd,PConc,GasA,Y,SBrkr,WD,AdjLand
169,257917,11884,4,2,1888,2017,78.0,482,19,203,704,738,63,801,2,2,10,1,4,314.0,269.0,5.0,Somerst,1Fam,1Story,Hip,MetalSd,BrkTil,GasW,Y,SBrkr,WD,Normal
170,394867,16868,9,9,1991,1984,6.0,1187,97,272,1556,1072,32,1104,3,3,9,1,2,389.0,11.0,9.0,NridgHt,1Fam,1Story,Gable,BrkFace,PConc,GasA,Y,SBrkr,WD,Abnorml
171,322129,21887,7,10,1981,2000,131.0,804,46,397,1247,792,247,1039,6,2,9,1,2,129.0,9.0,3.0,NridgHt,Duplex,2Story,Gable,MetalSd,Slab,GasA,Y,SBrkr,Oth,Normal
172,245125,12861,2,4,1927,1996,86.0,400,55,281,736,954,270,1224,5,2,5,1,1,406.0,,41.0,Gilbert,1Fam,1Story,Gable,BrkFace,CBlock,Grav,Y,SBrkr,New,Alloca
173,256337,11385,4,4,1948,1985,12.0,355,17,307,679,721,556,1277,5,3,5,0,1,201.0,37.0,49.0,BrkSide,1Fam,1Story,Gable,VinylSd,Stone,GasA,Y,,WD,Normal
174,286974,14412,5,5,1998,2013,103.0,123,30,9,162,809,162,971,2,2,7,0,3,680.0,107.0,123.0,Gilbert,1Fam,SFoyer,Gable,HdBoard,CBlock,GasA,Y,SBrkr,WD,Normal
175,232291,8799,3,8,1924,1962,15.0,32,26,117,175,860,228,1088,6,3,7,0,3,174.0,78.0,39.0,NridgHt,1Fam,2Story,Gable,VinylSd,PConc,GasA,Y,SBrkr,WD,Normal
176,468880,37978,9,10,2004,1967,11.0,255,13,148,416,1012,1423,2435,6,3,11,1,2,221.0,427.0,15.0,Sawyer,1Fam,1Story,Gable,VinylSd,PConc,GasA,Y,SBrkr,WD,AdjLand
177,352754,5979,5,4,1893,1970,15.0,257,89,1739,2085,1064,227,1291,5,2,11,0,1,198.0,219.0,3.0,Somerst,1Fam,1Story,Gambrel,HdBoard,PConc,GasA,N,,ConLI,Normal
178,347712,14652,2,5,2013,2014,120.0,912,48,140,1100,1493,255,1748,5,2,7,2,2,583.0,113.0,108.0,NAmes,Duplex,1Story,Gable,MetalSd,PConc,GasA,N,,WD,Normal
179,405996,36746,3,4,2014,1957,123.0,175,1,907,1083,938,1650,2588,3,1,7,0,3,1075.0,30.0,32.0,NridgHt,1Fam,1Story,Gable,MetalSd,CBlock,GasA,Y,,New,Normal
180,416588,13405,9,6,1916,1997,19.0,352,85,145,582,675,1541,2216,6,1,8,0,2,138.0,30.0,66.0,CollgCr,TwnhsE,1Story,Gable,Wd Sdng,PConc,GasA,Y,SBrkr,ConLw,Normal
181,330820,12148,7,3,1932,1992,61.0,256,5,40,301,1141,165,1306,1,3,10,1,3,225.0,213.0,0.0,Somerst,1Fam,2Story,Gable,CemntBd,PConc,GasA,Y,,WD,Normal
182,271473,11173,2,8,1897,2002,56.0,58,25,113,196,993,302,1295,2,3,8,1,2,428.0,88.0,33.0,NridgHt,1Fam,1Story,Gable,VinylSd,CBlock,GasW,Y,SBrkr,ConLI,Normal
183,395381,12207,9,6,1917,1976,82.0,268,42,127,437,848,196,1044,2,3,8,1,3,790.0,155.0,19.0,NridgHt,1Fam,1.5Fin,Gable,VinylSd,PConc,GasA,Y,SBrkr,WD,Normal
184,323548,26540,4,10,2008,1968,17.0,233,0,1531,1764,796,382,1178,3,1,11,1,3,238.0,59.0,1.0,NWAmes,1Fam,1Story,Gable,Wd Sdng,PConc,GasA,Y,SBrkr,WD,Normal
185,380798,4420,9,5,1923,1972,35.0,204,52,448,704,745,836,1581,3,2,3,0,0,40.0,,74.0,Somerst,TwnhsE,2Story,Gable,HdBoard,PConc,GasA,Y,SBrkr,WD,Normal
186,253719,28759,2,2,1926,1999,55.0,216,53,1073,1342,738,111,849,1,2,6,0,3,160.0,40.0,35.0,Gilbert,2fmCon,1Story,Gable,HdBoard,Slab,GasA,Y,SBrkr,WD,Normal
187,363043,6555,10,10,1914,2000,1.0,53,52,720,825,622,512,1134,4,1,4,1,1,279.0,17.0,20.0,BrkSide,1Fam,2Story,Gable,Wd Sdng,PConc,GasA,Y,SBrkr,WD,Normal
188,290247,11692,4,10,1939,1992,23.0,186,8,345,539,1199,319,1518,2,2,11,0,2,189.0,152.0,81.0,Gilbert,1Fam,1Story,Gable,Wd Sdng,Wood,GasA,N,SBrkr,WD,Normal
189,296840,10779,5,7,1969,2000,,279,14,450,743,1022,98,1120,6,2,5,2,2,72.0,120.0,29.0,NAmes,TwnhsE,1Story,Gable,VinylSd,PConc,GasA,Y,SBrkr,WD,Partial
190,267935,17930,2,2,1931,2018,14.0,201,14,392,607,923,478,1401,5,2,4,0,2,13.0,9.0,0.0,BrkSide,2fmCon,1.5Fin,Gable,BrkFace,PConc,GasA,Y,SBrkr,New,Normal
191,356973,6008,10,1,1887,1990,158.0,201,161,438,800,745,167,912,1,1,10,0,2,407.0,97.0,144.0,NridgHt,1Fam,1Story,Gable,VinylSd,BrkTil,GasA,Y,SBrkr,New,Normal
192,277645,16832,1,7,1986,1960,1.0,24,3,123,150,1244,38,1282,2,3,6,0,2,1723.0,207.0,14.0,BrkSide,1Fam,SFoyer,Gable,MetalSd,PConc,GasA,Y,SBrkr,WD,Normal
193,432165,36759,7,5,2010,2001,158.0,63,27,209,299,586,1506,2092,6,2,4,1,1,880.0,119.0,88.0,NridgHt,1Fam,2Story,Gable,VinylSd,Stone,GasA,Y,SBrkr,New,Normal
194,344456,6757,10,1,1975,1972,12.0,116,102,359,577,863,166,1029,1,2,6,1,0,402.0,71.0,84.0,Edwards,1Fam,1Story,Gable,VinylSd,CBlock,GasA,Y,SBrkr,WD,Normal
195,260223,14688,1,4,1905,1998,2.0,163,73,14,250,1205,233,1438,4,3,9,0,2,644.0,37.0,8.0,Edwards,1Fam,2.5Unf,Hip,VinylSd,CBlock,GasA,N,SBrkr,WD,Normal
196,327136,9595,8,4,1990,1987,17.0,270,86,263,619,493,495,988,6,2,9,0,2,103.0,218.0,32.0,Gilbert,1Fam,1Story,Gable,Wd Sdng,Slab,GasA,N,SBrkr,COD,Normal
197,349841,16530,3,10,2002,1996,77.0,597,179,785,1561,946,972,1918,2,2,3,3,2,340.0,54.0,2.0,OldTown,1Fam,1Story,Gambrel,MetalSd,PConc,GasA,Y,SBrkr,ConLI,Normal
198,388086,13488,10,7,1930,1956,69.0,52,24,271,347,736,618,1354,5,3,3,0,2,21.0,193.0,21.0,BrkSide,1Fam,SLvl,Gable,BrkFace,Wood,GasA,Y,SBrkr,WD,Partial
199,308683,9693,6,9,2002,2015,11.0,4,18,321,343,931,223,1154,6,1,5,0,3,429.0,152.0,65.0,Gilbert,1Fam,2.5Unf,Gable,Wd Sdng,CBlock,GasA,N,FuseP,WD,Normal
200,332540,17050,7,2,1884,2011,10.0,178,1,90,269,802,236,1038,2,1,4,1,2,1225.0,169.0,13.0,Edwards,1Fam,1Story,Hip,VinylSd,BrkTil,GasW,Y,SBrkr,WD,Normal
201,361120,32931,10,1,1956,1978,51.0,169,8,632,809,1072,98,1170,1,2,5,0,0,690.0,458.0,,BrkSide,1Fam,2Story,Flat,MetalSd,CBlock,GasA,N,FuseF,WD,Normal
202,299634,12143,1,2,1880,1987,30.0,240,41,177,458,1299,186,1485,4,2,6,0,2,267.0,,35.0,Sawyer,1Fam,1Story,Gable,VinylSd,CBlock,GasA,Y,FuseP,WD,Normal
203,481053,19146,6,7,1890,1982,78.0,537,8,1254,1799,1908,880,2788,6,3,9,1,2,544.0,3.0,,Somerst,1Fam,2Story,Gable,VinylSd,PConc,GasA,Y,,WD,Normal
204,393906,6997,7,10,1887,1978,1.0,486,66,2027,2579,867,389,1256,1,3,4,0,2,,22.0,56.0,Sawyer,1Fam,1Story,Gable,CemntBd,PConc,GasA,Y,SBrkr,WD,Normal
205,294884,8281,6,6,1911,1972,47.0,31,1,990,1022,1120,3,1123,1,2,9,0,2,85.0,3.0,71.0,NWAmes,TwnhsE,1Story,Gable,MetalSd,PConc,GasW,Y,SBrkr,WD,Partial
206,302662,16919,4,4,1907,1952,65.0,815,15,35,865,994,37,1031,3,2,7,0,2,551.0,21.0,59.0,Edwards,1Fam,1Story,Gambrel,Wd Sdng,PConc,GasA,Y,,WD,Alloca
207,255466,28058,1,1,2010,1994,250.0,35,59,162,256,1017,772,1789,1,1,10,1,1,110.0,6.0,93.0,NAmes,2fmCon,1Story,Gable,BrkFace,CBlock,GasA,Y,SBrkr,New,Normal
208,471906,15959,9,1,2007,1957,56.0,302,14,1161,1477,1397,566,1963,6,1,10,0,2,733.0,69.0,12.0,BrkSide,1Fam,2Story,Gable,VinylSd,CBlock,GasA,Y,SBrkr,Con,Normal
209,273416,11423,4,5,1941,1978,13.0,334,65,652,1051,731,199,930,4,1,7,1,2,36.0,2.0,42.0,NridgHt,1Fam,1Story,Gable,HdBoard,CBlock,GasA,Y,SBrkr,WD,AdjLand
210,332749,13354,7,1,1906,1951,5.0,341,274,968,1583,806,287,1093,5,1,10,0,2,,63.0,22.0,NridgHt,1Fam,2Story,Gable,HdBoard,PConc,GasA,Y,FuseA,WD,Normal
211,299705,7149,7,7,1924,1999,,92,79,339,510,851,102,953,3,3,11,2,2,446.0,229.0,163.0,Somerst,1Fam,2Story,Gable,BrkFace,CBlock,GasA,Y,SBrkr,WD,Normal
212,238434,18074,2,1,1984,2014,37.0,120,20,261,401,668,472,1140,1,1,9,0,2,67.0,138.0,29.0,Somerst,1Fam,1Story,Gable,VinylSd,CBlock,GasA,Y,SBrkr,WD,Normal
213,230218,20767,1,1,1971,1969,114.0,238,115,45,398,897,277,1174,6,1,8,1,2,60.0,288.0,160.0,NAmes,1Fam,1Story,Gable,CemntBd,BrkTil,GasA,Y,SBrkr,WD,Normal
214,342399,10656,8,2,1904,2001,64.0,66,2,731,799,1093,356,1449,2,2,9,1,0,283.0,25.0,73.0,OldTown,1Fam,1Story,Gambrel,VinylSd,BrkTil,GasA,Y,SBrkr,WD,Normal
215,330285,10561,8,10,1923,1986,35.0,6,64,546,616,1151,140,1291,3,1,9,1,4,630.0,75.0,63.0,NAmes,1Fam,1Story,Gable,HdBoard,PConc,GasW,Y,SBrkr,WD,Normal
216,316556,15259,7,3,2015,1976,25.0,247,1,24,272,849,168,1017,4,2,5,1,2,109.0,38.0,33.0,NridgHt,1Fam,1Story,Hip,VinylSd,PConc,GasW,Y,SBrkr,New,Normal
217,367687,10739,8,1,1959,1996,25.0,187,9,93,289,1264,69,1333,2,2,8,0,2,643.0,68.0,29.0,Somerst,1Fam,1Story,Gable,CemntBd,PConc,GasA,Y,SBrkr,WD,Normal
218,306271,12925,3,9,1961,1955,12.0,320,219,325,864,481,887,1368,4,1,8,2,1,577.0,81.0,37.0,Edwards,1Fam,2Story,Hip,MetalSd,BrkTil,GasA,Y,SBrkr,WD,Normal
219,361820,38172,2,10,2014,2009,0.0,47,22,461,530,1803,878,2681,2,1,11,0,1,302.0,3.0,17.0,NridgHt,1Fam,2Story,Gable,Wd Sdng,CBlock,GasA,N,SBrkr,ConLI,Normal
220,381513,11807,7,8,1967,1994,42.0,551,85,59,695,1064,510,1574,5,2,3,1,2,364.0,26.0,117.0,NWAmes,1Fam,1Story,Shed,BrkFace,CBlock,GasA,Y,SBrkr,WD,Normal
221,371775,11168,8,5,2006,1993,11.0,47,23,112,182,789,822,1611,4,3,9,1,2,14.0,122.0,79.0,Gilbert,1Fam,2Story,Gable,VinylSd,CBlock,GasA,Y,SBrkr,COD,Normal
222,252973,9664,1,2,1934,1967,11.0,665,91,85,841,1031,328,1359,2,2,3,0,2,160.0,148.0,,NWAmes,TwnhsE,2Story,Gable,MetalSd,PConc,GasA,Y,SBrkr,WD,Normal
223,334877,19381,10,5,1935,2014,6.0,179,168,99,446,857,80,937,4,3,6,2,2,106.0,84.0,28.0,Gilbert,TwnhsE,2Story,Gable,VinylSd,CBlock,GasW,Y,SBrkr,WD,Normal
224,348641,12202,9,6,1894,1974,10.0,239,28,1013,1280,479,428,907,3,3,9,1,2,56.0,31.0,3.0,BrkSide,1Fam,2Story,Hip,VinylSd,CBlock,GasA,Y,SBrkr,WD,Abnorml
225,286601,9655,4,1,1937,1976,1.0,680,40,503,1223,910,118,1028,4,1,8,2,2,172.0,51.0,57.0,NWAmes,1Fam,1Story,Gable,MetalSd,BrkTil,GasA,Y,FuseA,WD,Normal
226,284543,25865,4,4,1967,1956,56.0,106,49,534,689,1180,174,1354,6,1,8,0,2,153.0,10.0,23.0,Gilbert,Twnhs,1.5Fin,Gable,MetalSd,CBlock,GasA,Y,SBrkr,COD,Normal
227,266625,27168,3,9,1976,1993,25.0,60,136,631,827,1198,96,1294,4,1,7,0,3,456.0,306.0,102.0,NWAmes,Twnhs,1Story,Gable,VinylSd,Slab,GasA,Y,,New,Normal
228,302389,9895,6,2,1887,1978,41.0,177,14,176,367,968,165,1133,2,1,9,0,2,319.0,203.0,75.0,OldTown,1Fam,1Story,Gable,Wd Sdng,PConc,GasA,Y,SBrkr,ConLw,Normal
229,287165,5253,1,5,1919,1993,50.0,84,47,583,714,1196,341,1537,4,2,11,0,2,855.0,6.0,7.0,Somerst,1Fam,2Story,Hip,MetalSd,BrkTil,GasA,Y,SBrkr,WD,Normal
230,335364,22109,6,1,1893,1985,179.0,225,19,1534,1778,1023,35,1058,5,3,8,1,1,54.0,18.0,46.0,Somerst,1Fam,1.5Fin,Gable,BrkFace,BrkTil,GasA,Y,SBrkr,WD,Normal
231,249932,9487,2,4,1932,1968,3.0,96,12,479,587,959,33,992,1,2,9,1,2,21.0,,58.0,BrkSide,1Fam,1Story,Gable,BrkFace,PConc,GasA,Y,SBrkr,WD,Normal
232,337721,19837,9,4,2006,1955,27.0,599,4,215,818,730,345,1075,3,3,11,1,2,,26.0,41.0,Sawyer,1Fam,1Story,Gable,HdBoard,CBlock,Floor,Y,SBrkr,WD,Normal
233,260821,4988,2,6,1959,1974,14.0,280,48,504,832,809,453,1262,6,2,9,0,2,0.0,272.0,36.0,NridgHt,1Fam,1Story,Gable,BrkFace,CBlock,GasA,Y,SBrkr,WD,Alloca
234,321411,20874,7,10,1994,1980,32.0,0,106,924,1030,831,240,1071,2,3,8,1,2,542.0,140.0,12.0,CollgCr,1Fam,1Story,Hip,CemntBd,PConc,GasA,Y,FuseA,WD,Normal
235,246754,7291,1,9,2013,1958,126.0,491,21,55,567,978,60,1038,4,1,5,1,3,246.0,31.0,13.0,CollgCr,1Fam,1.5Fin,Gable,Wd Sdng,CBlock,GasA,Y,SBrkr,WD,Normal
236,309633,19252,7,3,1934,1986,64.0,120,40,123,283,1142,169,1311,4,3,3,1,1,234.0,0.0,73.0,NridgHt,1Fam,SFoyer,Hip,CemntBd,Wood,GasA,Y,SBrkr,New,Normal
237,295415,13455,5,9,1923,1976,54.0,115,51,1006,1172,746,425,1171,4,1,11,1,2,157.0,160.0,0.0,BrkSide,1Fam,1Story,Gable,CemntBd,PConc,GasA,Y,SBrkr,WD,Normal
238,327913,8291,8,6,1897,1962,29.0,144,26,1169,1339,591,347,938,3,3,9,0,3,164.0,55.0,75.0,BrkSide,TwnhsE,1Story,Gable,VinylSd,Stone,GasA,N,,WD,Normal
239,300434,10899,4,7,1895,1990,55.0,298,116,264,678,1382,34,1416,6,2,5,1,2,197.0,102.0,37.0,Edwards,1Fam,1.5Fin,Hip,MetalSd,PConc,GasA,Y,SBrkr,WD,Partial
240,397833,18829,10,10,1891,2015,1.0,175,22,187,384,671,1043,1714,1,3,11,0,2,5.0,33.0,137.0,Gilbert,1Fam,1Story,Gable,VinylSd,PConc,GasA,Y,SBrkr,New,Normal
241,313673,14086,7,2,1924,1973,44.0,297,6,132,435,1040,75,1115,5,2,5,2,3,30.0,15.0,296.0,NWAmes,1Fam,1Story,Gable,Wd Sdng,PConc,GasA,Y,SBrkr,ConLI,Normal
242,310195,17893,6,10,1972,1993,40.0,47,7,276,330,968,74,1042,6,2,5,1,2,246.0,112.0,54.0,BrkSide,1Fam,1Story,Gable,HdBoard,PConc,GasW,Y,,WD,Normal
243,314960,35890,5,6,1901,2009,21.0,1053,110,1090,2253,809,184,993,5,1,9,0,2,56.0,59.0,26.0,Edwards,1Fam,1Story,Gable,BrkFace,PConc,GasA,Y,SBrkr,ConLI,Normal
244,285804,6111,4,6,1976,1958,11.0,392,221,64,677,1077,118,1195,6,3,4,3,3,527.0,26.0,32.0,NridgHt,1Fam,1Story,Gable,Wd Sdng,CBlock,GasA,Y,SBrkr,WD,Normal
245,350427,29989,7,2,1926,1951,82.0,86,17,217,320,624,1240,1864,2,2,9,1,3,112.0,14.0,11.0,NWAmes,Duplex,1Story,Gable,MetalSd,PConc,GasW,Y,SBrkr,COD,Normal
246,333898,14075,5,2,1908,2005,2.0,386,7,970,1363,1464,23,1487,1,3,9,0,1,36.0,,5.0,NAmes,1Fam,2Story,Gable,VinylSd,CBlock,OthW,Y,SBrkr,WD,Normal
247,355669,8523,5,2,1924,1979,3.0,256,32,171,459,1979,109,2088,1,1,3,1,2,93.0,129.0,43.0,BrkSide,1Fam,2Story,Gable,VinylSd,CBlock,GasA,Y,SBrkr,COD,Partial
248,233936,6869,1,10,1956,1971,29.0,34,61,584,679,1298,144,1442,3,1,4,0,2,154.0,33.0,81.0,CollgCr,1Fam,2Story,Gable,MetalSd,PConc,GasA,Y,SBrkr,WD,Normal
249,217400,12154,2,1,1888,1962,14.0,58,47,197,302,704,204,908,6,3,7,0,3,12.0,132.0,15.0,NWAmes,1Fam,1.5Fin,Gable,BrkFace,PConc,GasW,Y,SBrkr,WD,AdjLand
